Var1,Freq
TMEM131L,2.85834913253
ECE1,2.85571918357782
CDK6,2.85335988205659
MIB1,2.84999321578543
UST,2.84999057039609
UBE2B,2.84851007809922
ANAPC16,2.84686941487176
GMNN,2.84684704493143
IGF1R,2.846461508771
EHBP1,2.84632464169708
FAP,2.8446118211964
KIT,2.83331304958641
SH3KBP1,2.83276179683959
NCOA7,2.83082291454722
CCP110,2.83031103965605
ARHGEF12,2.82916574187522
AC005480.1,2.82877705505735
AL353759.1,2.82379231490052
C17orf97,2.82332021449093
LINC02232,2.8191934956477
AVEN,2.81846797044474
PRKCA,2.81756629532976
JAKMIP3,2.81734790308707
HDX,2.81423112360653
SPSB1,2.81396985157235
AC106795.3,2.81235348865908
AACS,2.80957226691205
AC004083.1,2.80761376818287
DIP2C,2.80754690678244
BBS9,2.8057124230313
ENTR1,2.8026733291621
ATF1,2.8002870768661
EPS8,2.78732741566282
FAM227A,2.78539203804169
BANP,2.78478929166908
FIGN,2.78237429696799
PLEKHA5,2.78166900284953
SREBF2,2.77504090741822
AL136442.1,2.77495340655596
TUBA8,2.77389093315473
LINC02732,2.77238340200083
UMAD1,2.77066236520032
KLC4,2.76716279624553
AC016821.1,2.76135437605788
TBL1XR1,2.76119851402128
AC104041.1,2.759056477834
PI15,2.75730099608684
SLC9A5,2.75569571865843
RAMP2-AS1,2.75391347873147
NAALAD2,2.74982611466657
AL080317.1,2.74439052804793
AL110292.1,2.74219540767419
FYB2,2.74066295238488
CBWD6,2.73513915031246
PAN2,2.72706432251208
GPATCH4,2.71947050649928
PCGF5,2.71638042664359
SETD5,2.71486676843228
AC092683.1,2.71474268042452
CDK19,2.71468247348923
WDR17,2.7142043535407
SNX25,2.71199697314073
SPARCL1,2.70875259332945
SPRED2,2.70713205924632
CPNE9,2.70574876481608
AC080162.1,2.69848370723524
ZFAND3,2.69754190193471
SHC2,2.69718933651452
PID1,2.69359602109036
MFSD4B,2.69184325776583
RAPGEF4,2.69121068107967
REP15,2.68670951489892
AC006115.2,2.68522567559593
GABPB1,2.68415640817147
BACE2,2.68280114964713
VEGFC,2.68279997018467
CEP152,2.67977072079092
AC004817.5,2.67840863830405
AC011997.1,2.6783750581493
PTRH2,2.67796937447486
OLMALINC,2.6778757905612
DISP1,2.67761640510129
MICU1,2.67579510324355
HIST1H2BD,2.67440725050103
AC002553.1,2.67042797566647
AC010618.3,2.6696218110236
AC060780.1,2.66570368921386
ENSA,2.66557388436923
MAPT,2.66355394642922
MAP3K10,2.65605744300013
AL034417.3,2.65323281139257
P2RX7,2.65132793939125
RAMP1,2.65110656915777
ACP7,2.65086564953333
LRRC37B,2.65058155664252
CLMN,2.64825169687726
AC017074.1,2.64728250144432
SEPSECS-AS1,2.64122564706142
CDH8,2.63529979451757
RFX3,2.6342048578292
ADSL,2.63123091314143
MAP2,2.62911043751034
KLHL13,2.62736454978213
XYLT1,2.62700552067438
CMTM1,2.62360631531575
AC018647.3,2.62129712478742
IQCD,2.61316813500281
COPA,2.61210228632405
MKLN1,2.6082806773527
AC091544.4,2.60818070292119
VEGFD,2.60529935877452
CDC27,2.60412608191933
HAGH,2.60365731410994
AC080013.1,2.60161127545721
WARS2-AS1,2.59713410327458
RMST,2.59643709021451
CHRM5,2.59496320971745
AP000692.1,2.59449835821832
AC010884.1,2.59448800204896
INPP1,2.58986030808778
GRIA4,2.58707635833512
ADAMTS19,2.58391652164956
WDR66,2.58301181760856
AC244033.2,2.58222504852001
GDPD5,2.58155841546835
WFIKKN1,2.57960197115782
LINC00158,2.57794847401812
AC002428.2,2.57503960129546
MAST4,2.57357141074412
CDC7,2.5732049059993
MALAT1,2.57070094723614
NFKBIZ,2.56827600338541
BMPR1A,2.56550649147121
ITGBL1,2.56491611066796
MCF2L2,2.56381745643216
