Var1,Freq
NIPAL2,1.74324951543884
NDFIP2,1.74299088168441
FCHO2,1.74248549064687
RETREG1,1.74207758223384
NARS2,1.74187395244325
ACER2,1.73762925158866
ARL15,1.73411649203947
DALRD3,1.72999101491075
ATP8B1,1.72955850233776
CERS6,1.7294947145165
TESPA1,1.72903827270737
AC022126.1,1.72890927836766
Z93943.1,1.72841371869008
SNX25,1.72726077254558
FBXL17,1.72724918557674
CKMT1B,1.72689920935728
DENND6A-AS1,1.72612655700391
ATP2B4,1.72507072133572
CRISPLD2,1.72192978265163
P3H3,1.72185887991973
GPR89A,1.72114440344425
TCEAL9,1.72057949107844
TMEM81,1.7187853906277
PIR,1.71821472982888
CTNNAL1,1.71734844048438
LAMC1,1.71698754722752
LINC02073,1.71685646185054
IL1RL2,1.7166301268518
PRB2,1.71645925144237
SNPH,1.71554089948298
UMAD1,1.7150682162979
PTCH1,1.7149471902264
MLIP,1.71486751478757
AC025043.1,1.71483027688027
AC009226.1,1.7131664154227
ACSL4,1.71264703837159
SLC9B2,1.71076716921781
LINC01508,1.71034311772342
HK1,1.71026405460218
RBM24,1.70811529722079
BBS1,1.70695795598312
EML5,1.70669622666313
NLK,1.70622936897633
PLSCR2,1.70504231219058
AC012063.1,1.70422925913159
LHX2,1.70377167276173
RALGAPA1,1.70370302611748
YAF2,1.70369786345841
LDLRAD4,1.70213251572334
CDKN2AIP,1.70109036164099
PUS7,1.70060842119114
LINC02636,1.7001570723729
AC104072.1,1.69642535675833
LZTS3,1.69566883012942
ERC1,1.69524861658722
THSD4,1.69508859746568
TMEM245,1.69403283870167
NIN,1.69296537049802
LINC02607,1.69285629074781
AC010210.1,1.6917262344719
GUCY1A2,1.69128953435646
FDFT1,1.69096190033263
IQANK1,1.69091516566456
EFR3A,1.69025454581761
FAM131A,1.69017423432163
AL157392.3,1.68880565764886
MPPED2,1.68785310089127
KCNA4,1.68539474055288
INTS9,1.68521223165218
AL139815.1,1.68520156359213
C5orf15,1.68468056183129
HULC,1.68439799430968
CEP152,1.68357620461335
AL591519.1,1.6827610686136
PDE4D,1.68248650513739
PSMA1,1.68094069701249
ZSCAN31,1.68078009896089
CCDC144NL-AS1,1.68043922392168
HSPA4L,1.67858127109274
MMP24,1.67766371018959
ZNF846,1.67715783628778
GAS6,1.67711925423303
ARHGEF9,1.67654292834824
IFT57,1.67602843061257
MIR124-2HG,1.67602028624825
RGS9,1.67571600895456
SGSM1,1.67527160206128
SH3BGRL2,1.67378538983141
ING2,1.67366674851595
FGF14-IT1,1.67318862399718
KIAA1549,1.67263727082642
AC115282.1,1.67064122820177
TNFSF13B,1.66998208933145
AKAP13,1.66940748875843
RUNDC3A-AS1,1.66930974729555
AC016687.2,1.66905083118355
SEC22B,1.66767722301402
RAP1B,1.66735214815657
SHISA5,1.66720120452039
SATL1,1.66678676352044
AC005532.1,1.6665160230945
SORBS1,1.66612569137077
NSMAF,1.66562457649412
CPNE4,1.66558678616949
CCL28,1.66526172478882
SLC22A3,1.66435308079519
AC067956.1,1.6638623131109
BX005019.1,1.66301776626349
LIFR,1.66258582806114
LUZP1,1.66169076798921
RELCH,1.6608402011195
FAM193A,1.66057093339835
TACC3,1.65932560435273
PPARGC1A,1.65901451911163
LINC02853,1.65863983857051
CDH6,1.65815748333928
SPRY4-AS1,1.6570462532947
AP003066.1,1.65344750095175
LNX1,1.65318872925087
MIS18BP1,1.65057919358236
CRLF3,1.6491669972463
KIAA1671,1.64806421569348
PPP1R15A,1.64788756231284
ALG1,1.64609397149559
PRKAG2,1.64604324830656
GGA2,1.64567467822349
PIK3C3,1.64500216119732
ARHGAP6,1.64463096611955
HPSE2,1.64370378703296
ZNF675,1.64164728172835
DLGAP4,1.64083772567931
RNF40,1.64037037868664
SH3GL2,1.63827855459638
EAF2,1.63758616593436
SERPINB9,1.63740471635033
C11orf1,1.63683764869706
FLRT3,1.63659002339904
SFXN5,1.63639732010704
WWOX,1.63563886548279
HENMT1,1.63551740766851
SMIM10L2B,1.63549082520395
ANKS1A,1.63514066937029
COG6,1.63500541540797
SNTG2,1.63486331199252
MRPL19,1.63427562086074
HSD17B13,1.63298499093258
KLHL12,1.63292078455092
TMEM51,1.63207884143182
AP000943.2,1.6318981726467
FYN,1.63179255514545
GALNT16,1.63177546261659
DPH6-DT,1.63001882565569
RHEB,1.62963113065448
SIRT7,1.62963024051366
TANK,1.62892750498872
KIF17,1.62844651537291
ESYT2,1.62823906941723
NEBL,1.62786596691973
SYT2,1.62774987176097
NDST3,1.62723563379585
RAI1,1.62702486110913
DNMBP,1.62677713297113
AC091057.2,1.62480234166169
EXD2,1.62338071267932
AC087280.2,1.62295367291912
FAM8A1,1.62098419964554
CNTNAP3,1.62097586174063
SORCS1,1.62044791668942
LINC00222,1.62021363512284
ZCCHC2,1.62006169207814
CDKL1,1.61980235649544
NME7,1.61946338323529
PGM2,1.61813563127809
AFF1,1.61808215263342
P4HA2,1.61565458466653
NEK11,1.61556922902868
COQ8B,1.61487377671844
MET,1.61475185791579
ADAMTS3,1.61470415254561
USP46,1.6135478972278
C9orf24,1.61261697284428
TMEM70,1.61260905893498
IRS2,1.61006465463868
ST3GAL6-AS1,1.60967336611862
PATJ,1.60900223213487
TMC3-AS1,1.60884676092336
AP001924.1,1.60789916701048
COL11A1,1.60775152001117
IQCA1,1.6069504317979
AL049828.1,1.60689446549924
ZNF529-AS1,1.606666831142
CD81-AS1,1.60665160872682
LYN,1.60535121733263
ARHGAP25,1.60477154610283
SPATA9,1.60292720045616
ABCC9,1.60275736860821
CCT4,1.60238090246512
BAIAP3,1.60168002109884
DDOST,1.60110397116174
ZNF567,1.60099753518807
LINC02224,1.60074031487273
MAGI2,1.59976402771542
AL136317.2,1.59955725042014
ZNF610,1.59945872568084
IL34,1.59910638524861
KIF21B,1.59871434803951
LINC02246,1.59861083908472
INPP4B,1.59759931999707
AC016598.1,1.59747886702724
LINC01409,1.59643559504176
CRAT,1.59596760325584
AC022655.1,1.59591161861165
SATB2,1.59580031828773
ZNF142,1.59560973053395
SATB2-AS1,1.59556761507707
C5orf66,1.59540935511355
ENOX1,1.59492260534435
EAPP,1.59473633559334
PDE1A,1.59448142127674
DLAT,1.59398922454132
MAIP1,1.59373369463769
AC019211.1,1.59373124487967
QRFPR,1.59307241260065
CNTN4,1.59151209176612
SMAP1,1.59095585011902
AP000676.5,1.59067694143598
ZNF561,1.58933929552156
VEGFD,1.58921247371535
AC079089.1,1.58911166342069
HERC4,1.58890337355579
ZNF831,1.58884383463817
CORIN,1.58799337913035
CDADC1,1.58679500868711
AQP4-AS1,1.58658407248236
CDYL,1.58657182862839
LINC01414,1.58636074666872
DBF4,1.58570148476224
SEMA3A,1.58455553668042
CAMK4,1.58400862100957
TTC13,1.58315657948962
LINC01088,1.58293675637408
HS3ST2,1.58287996173561
CYP4X1,1.58205970251559
SNHG10,1.58183807960046
HSPH1,1.58142701806449
ROS1,1.58120830101491
SYNE1,1.58117156530023
CPEB4,1.58111189103345
ASPHD2,1.58093164456515
MBNL1,1.58051936736776
ZNF516,1.57900521956097
PIK3CB,1.57841314358564
AC097467.3,1.57832737265073
MED13L,1.57759461725877
CALCRL,1.57755810142816
MKRN2,1.57382191754398
BICC1,1.57150635435971
LAMB1,1.56939364750103
P3H2,1.56911318496076
GSDMB,1.56833480278453
PPHLN1,1.56820879694406
MFSD4B,1.56702110409654
DENND1B,1.56604730613157
ASTN2,1.56274135712924
LINGO1,1.56232596441284
TLN2,1.56152274947412
NHSL2,1.56123034247636
AF038458.3,1.56110852101227
EPB41,1.56103063859145
CBWD6,1.56065870977327
UBR5,1.55953160453481
VSTM4,1.55895340415706
PLEKHA8,1.5587346102882
KIAA0825,1.5582486372884
NGEF,1.55822940038984
MAN1A1,1.55748064424149
AC009522.1,1.55733718560609
ZEB1-AS1,1.5573203980793
MRVI1-AS1,1.55731967732461
LINC02024,1.55678210842161
SFXN1,1.55673957432135
PIGT,1.55658103668761
LINC00310,1.55587688628899
KIAA0319,1.55549353100548
DNAAF5,1.55494709349987
PECAM1,1.55393489947025
HSD11B2,1.55393460054594
AL355488.1,1.55384805691988
MIR222HG,1.55333790495001
MICAL1,1.55293084338605
ZNF511,1.55217036518769
C16orf87,1.54999529994658
ZNF623,1.54994809572929
ASAP1-IT2,1.54988687741865
MBD5,1.54977985311691
C9orf85,1.54862640174218
TCAIM,1.5485899632824
AC005162.3,1.5483863586191
LINC02763,1.54815695764945
CDKAL1,1.54806791001171
PLCD4,1.54751621617967
RAB3B,1.54701500877678
LINC01811,1.54624553467944
SSUH2,1.54593437136574
RAB39A,1.54540621188245
DNAJB1,1.54500465592722
SMAD1,1.54494394140002
ATL1,1.54481695098144
NSL1,1.54386584544217
YTHDC2,1.54337142499145
DAGLA,1.54328914451135
ESR1,1.54286863369228
TMPRSS9,1.54165790090659
BASP1-AS1,1.54141612698101
NPSR1-AS1,1.5404212132729
AL133335.1,1.54032320283154
ACACA,1.54002223896593
WRAP53,1.53918519746304
DYNC2H1,1.53908850260916
TBR1,1.53908275091843
NSMF,1.53842067921393
CBWD1,1.53831544207624
SLC25A14,1.53723786482037
FAM135A,1.53694089382531
THAP12,1.53334450822775
GPR63,1.53289109489904
ADGRV1,1.53267660153131
AC021594.2,1.5319344603794
AC005609.5,1.53190392829188
DCTN3,1.53178958753466
ATP6V1H,1.53116641167526
HS3ST1,1.53062511707748
USP37,1.53001301566071
AC026741.1,1.52998645048045
CCDC30,1.52983378353318
AC114971.1,1.52860694043682
AL135910.1,1.52790109310443
LINC02641,1.52693274415435
FER,1.52678509318552
RAP2A,1.52648521820166
CPED1,1.52572167258698
FAM162A,1.52568788147197
AC006148.1,1.52532839909272
ARHGAP44,1.52457966212756
RAB27B,1.52354066995006
ALDH1A1,1.5234086389936
TCEA3,1.52314796926104
AFG1L,1.52212793420287
DNAL1,1.52194056995359
ZDHHC3,1.52085785030169
GABRG3,1.52059662538775
C4orf50,1.52017181190446
C2orf69,1.51948078284038
URGCP,1.51942108256629
BTBD9,1.51938006548417
MAGI1,1.51855802044245
MAMLD1,1.51809513733114
TAF1A,1.51757290143164
ERGIC2,1.51747738887909
AL445623.2,1.51739961465591
AF064858.1,1.51664107784252
ASH2L,1.51580241248461
PRKG1,1.51504640727663
DCAF5,1.51407480258238
ATF2,1.51354996640688
HTT,1.5133433900967
DENND1A,1.51325386647136
PRMT3,1.51220884023228
HSPA1B,1.51054258365772
MRPL22,1.51051174249966
TRMT10C,1.50871213305586
TMTC1,1.50870322094944
PRRG1,1.50843016102293
SIK2,1.50841546094474
BUB3,1.50736139051437
WARS2-AS1,1.50641117292098
FKBP11,1.5060365904896
USP28,1.50587980663919
TNKS,1.50566607528939
TTC19,1.50553270965563
PDIA5,1.50451238091888
GRM8,1.50278446419781
VCPKMT,1.50210870414459
CCNG2,1.50180835934645
PCYT1A,1.50037897908066
AC096576.6,1.50034471337395
TEX14,1.500334508003
DNAJA1,1.50019956002615
PTPRK,1.49956745571405
PPP1R12B,1.49895770886188
ZNF248,1.49882035541432
ZNRF3,1.49834007369334
LINC02055,1.4982696939768
AC091078.1,1.49760499207481
NEXN,1.49714212541008
HELLS,1.49694130730937
SHISA9,1.49681700951661
TRPM4,1.49630522151162
SLCO4C1,1.49547771220031
MSANTD1,1.49541262129467
HRH2,1.49536519054333
MRPS30-DT,1.4948434369199
RHOQ,1.49452090765184
STAC2,1.49291246130568
TRAPPC2,1.49290512283395
HES6,1.4920673906184
AC104035.1,1.49191403579824
ADAM17,1.49142364340235
FUT9,1.49132000879455
OVGP1,1.48965451403287
GRAMD1C,1.48929375524865
WDR17,1.48908838199486
CDON,1.48886798320233
HAGH,1.48836580321473
NCOA1,1.48759703871684
ADAMTSL1,1.4873685067279
NMNAT2,1.48735839115784
LINC01950,1.48693880081391
CDHR3,1.48426478154015
UBXN2B,1.48341999533455
